2024-11-30 23:54:02,813 - INFO - Starting extraction process using index: data/negative_tics.csv
2024-11-30 23:54:02,821 - INFO - Loaded index CSV: data/negative_tics.csv
2024-11-30 23:54:02,855 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/66356824_1_LC.csv
2024-11-30 23:54:02,855 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/66356824_1_AP.npy
2024-11-30 23:54:02,881 - DEBUG - Loaded backend qtagg version 5.15.10.
2024-11-30 23:54:02,928 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2024-11-30 23:54:02,929 - DEBUG - findfont: score(FontEntry(fname='/home/maverick/anaconda3/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-ExtraCondensedExtraBold.ttf', name='Noto Sans', style='normal', variant='normal', weight=800, stretch='condensed', size='scalable')) = 10.629999999999999
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDevanagari-ExtraBold.ttf', name='Noto Serif Devanagari', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGujarati-CondensedMedium.ttf', name='Noto Sans Gujarati', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMeeteiMayek-SemiBold.ttf', name='Noto Sans Meetei Mayek', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifLao-CondensedExtraLight.ttf', name='Noto Serif Lao Condensed', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMono-ExtraCondensedBold.ttf', name='Noto Sans Mono', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/P052-BoldItalic.otf', name='P052', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/P052-Bold.otf', name='P052', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-CondensedLight.ttf', name='Noto Serif', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansCarian-Regular.ttf', name='Noto Sans Carian', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTifinagh-Regular.ttf', name='Noto Sans Tifinagh', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifGurmukhi-Regular.ttf', name='Noto Serif Gurmukhi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,024 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSinhala-SemiCondensedLight.ttf', name='Noto Sans Sinhala SemiCondensed', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKannadaUI-ExtraCondensed.ttf', name='Noto Sans Kannada UI', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-SemiCondensedExtraBoldItalic.ttf', name='Noto Sans', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifGeorgian-SemiCondensedBlack.ttf', name='Noto Serif Georgian', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifArmenian-ExtraCondensedSemiBold.ttf', name='Noto Serif Armenian', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifKhmer-ExtraCondensed.ttf', name='Noto Serif Khmer', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSinhala-SemiCondensedBlack.ttf', name='Noto Sans Sinhala SemiCondensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTamil-SemiCondensedExtraLight.ttf', name='Noto Serif Tamil SemiCondensed', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansArabicUI-ExtraCondensedLight.ttf', name='Noto Sans Arabic UI', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTelugu-CondensedSemiBold.ttf', name='Noto Sans Telugu', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLao-ExtraLight.ttf', name='Noto Sans Lao', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-Regular.ttf', name='Noto Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-Black.ttf', name='Noto Serif', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagariUI-ExtraCondensedMedium.ttf', name='Noto Sans Devanagari UI ExtraCondensed', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKannadaUI-SemiCondensedLight.ttf', name='Noto Sans Kannada UI', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-ExtraCondensedBold.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansThaiLooped-ExtraCondensedLight.ttf', name='Noto Sans Thai Looped ExtraCondensed', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMono-ExtraCondensedExtraLight.ttf', name='Noto Sans Mono', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-Bold.ttf', name='Noto Serif Display', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMarchen-Regular.ttf', name='Noto Sans Marchen', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGujaratiUI-CondensedLight.ttf', name='Noto Sans Gujarati UI', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagari-ExtraCondensedExtraLight.ttf', name='Noto Sans Devanagari', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGurmukhi-ExtraLight.ttf', name='Noto Sans Gurmukhi', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagari-ExtraBold.ttf', name='Noto Sans Devanagari', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTamil-SemiCondensedBlack.ttf', name='Noto Sans Tamil SemiCondensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifNPHmong-Bold.ttf', name='Noto Serif NP Hmong', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-SemiCondensedExtraLight.ttf', name='Noto Serif', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifGeorgian-ExtraCondensedBlack.ttf', name='Noto Serif Georgian', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-Condensed.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalamUI-SemiBold.ttf', name='Noto Sans Malayalam UI', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDevanagari-SemiCondensedBold.ttf', name='Noto Serif Devanagari', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifLao-ExtraCondensedSemiBold.ttf', name='Noto Serif Lao ExtraCondensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-Thin.ttf', name='Noto Sans', style='normal', variant='normal', weight=100, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifLao-ExtraCondensedExtraBold.ttf', name='Noto Serif Lao ExtraCondensed', style='normal', variant='normal', weight=800, stretch='condensed', size='scalable')) = 10.629999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/liberation/LiberationSerif-Regular.ttf', name='Liberation Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-ExtraCondensedMediumItalic.ttf', name='Noto Sans', style='italic', variant='normal', weight=500, stretch='condensed', size='scalable')) = 11.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMyanmar-SemiCondensedExtraLight.ttf', name='Noto Sans Myanmar SemiCondensed', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansArabicUI-Medium.ttf', name='Noto Sans Arabic UI', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDevanagari-SemiCondensedMedium.ttf', name='Noto Serif Devanagari', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifGujarati-Black.ttf', name='Noto Serif Gujarati', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGujarati-SemiCondensedBold.ttf', name='Noto Sans Gujarati', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifBengali-CondensedSemiBold.ttf', name='Noto Serif Bengali Condensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTagbanwa-Regular.ttf', name='Noto Sans Tagbanwa', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansRejang-Regular.ttf', name='Noto Sans Rejang', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifHebrew-SemiCondensedExtraBold.ttf', name='Noto Serif Hebrew', style='normal', variant='normal', weight=800, stretch='condensed', size='scalable')) = 10.629999999999999
2024-11-30 23:54:03,025 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansEthiopic-ExtraCondensed.ttf', name='Noto Sans Ethiopic ExtraCondensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansJavanese-Bold.ttf', name='Noto Sans Javanese', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifThai-ExtraCondensed.ttf', name='Noto Serif Thai', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGurmukhi-SemiCondensedMedium.ttf', name='Noto Sans Gurmukhi SemiCondensed', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMahajani-Regular.ttf', name='Noto Sans Mahajani', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTamil-CondensedBlackItalic.ttf', name='Noto Serif Tamil Condensed', style='italic', variant='normal', weight=900, stretch='condensed', size='scalable')) = 11.725
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSansNarrow-Regular.otf', name='Nimbus Sans Narrow', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagari-ExtraCondensedBold.ttf', name='Noto Sans Devanagari', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTamil-Medium.ttf', name='Noto Sans Tamil', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansInscriptionalPahlavi-Regular.ttf', name='Noto Sans Inscriptional Pahlavi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTamil-BoldItalic.ttf', name='Noto Serif Tamil', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansThaiLooped-ExtraCondensedBlack.ttf', name='Noto Sans Thai Looped ExtraCondensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTelugu-Medium.ttf', name='Noto Serif Telugu', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-Regular.ttf', name='Noto Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-Condensed.ttf', name='Noto Serif', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTamil-ExtraCondensedBlack.ttf', name='Noto Sans Tamil ExtraCondensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:03,026 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto-cjk/NotoSansCJK-Black.ttc', name='Noto Sans CJK JP', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
